Id,Refreshing,Runner,Baker,Counter,Regulator,Has Python,Has Whiteboard,Has Reached Balmers Peak,DNE,Type of Activity Id,Type of Movie Id,Type of GPU Id,Type of Laptop Id,Type of Toaster Id,Type of Deck Id,Type of Whale Id,Type of Star Id,Type of Dog Id,Status
25536,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.4,0.1,0.2,0.5,0.1,0.4,0.2833333333333333
25545,0,0,0,0,0,1,1,1,0,0.3,0.4,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.6
25586,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
25853,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.4,0.3,0.2,0.5,0.2,0.4,0.12083333333333332
25896,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.5564532878542167
26104,0,0,0,0,0,1,0,1,1,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3
26193,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.3,0.2,0.3,0.5,0.4,0.4,0.2
26314,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
26455,0,1,0,0,0,1,0,1,1,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.4,0.2
26460,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
26586,1,1,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.2,0.3,0.5,0.4,0.4,0.5
26678,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.12499999999999997
27098,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.16808080808080808
27108,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.03655913978494624
27240,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
27346,0,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.4,0.2,0.2,0.1,0.4,0.1,0.3
27393,0,0,0,0,0,0,1,1,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.5
27823,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.3,0.3,0.2,0.5,0.2,0.4,0.6
28352,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.11153846153846154
28583,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
28615,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
29102,0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.1,0.2,0.2,0.1,0.1,0.1,0.18655913978494626
29163,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.2,0.4,0.375
29264,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
29280,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0.3,0.3,0.4,0.3,0.4,0.3
29302,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1,0.03333333333333333
29357,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.3,0.2,0.2,0.5,0.3,0.4,0.19999999999999998
29433,0,1,0,0,0,0,0,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.3,0.2,0.4,0.3266666666666667
29449,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7107954545454545
29474,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
29722,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
29753,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.3,0.2,0.2,0.1,0.2,0.1,0.3
29775,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.12222222222222223
29807,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.2
29931,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.2,0.2,0.5,0.3,0.4,0.2
30177,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.5,0.3,0.3,0.1,0.2,0.1,0.7562170577960052
30339,0,0,0,0,0,1,0,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2
30624,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
30679,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
30933,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.625
31256,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.3,0.05
31346,0,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.3,0.2,0.3,0.1,0.2,0.1,0.0
32238,0,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3812741469999534
32338,0,0,0,0,0,1,0,1,0,0.2,0.3,0.4,0.2,0.2,0.4,0.5,0.5,0.4,0.4
33062,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.44333333333333336
33065,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1,0.03333333333333333
34227,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
34786,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
34889,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
34939,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
35307,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.3,0.3,0.2,0.1,0.2,0.1,0.835
35331,0,0,0,0,0,1,1,0,0,0.4,0.1,0.5,0.2,0.1,0.2,0.5,0.1,0.4,0.2
36026,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3416666666666667
36105,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
36155,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
36451,0,0,0,0,0,1,1,0,0,0.4,0.1,0.4,0.2,0.1,0.2,0.2,0.1,0.3,0.1
36644,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.2,0.2,0.5,0.4,0.4,0.1
37216,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
37503,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,0.3,0.2,0.3,0.2,0.4,0.3617063492063492
37505,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
37550,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
37711,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1,0.625
38474,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
38537,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.2
38619,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.3,0.3,0.2,0.5,0.2,0.4,0.24166666666666664
38747,0,0,0,0,0,1,1,1,0,0.3,0.5,0.4,0.3,0.3,0.2,0.4,0.2,0.4,0.4
38995,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.2
39057,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.5,0.2,0.2,0.1,0.3,0.1,0.3
39062,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.3,0.3,0.2,0.5,0.2,0.4,0.7
39164,0,0,0,0,0,1,1,1,0,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.4,0.5
39283,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5833333333333334
39285,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.13169413919413916
39437,0,0,0,0,0,1,0,1,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.07771528183166114
39462,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.2,0.1,0.3,0.0
39805,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
39985,0,0,0,0,0,1,1,0,0,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.6,0.3,0.5
39991,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
40130,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.3,0.3,0.5,0.2,0.4,0.04444444444444444
40258,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.3,0.2,0.2,0.5,0.2,0.4,0.475
40259,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7107954545454545
40302,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
40659,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
40701,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.2,0.1,0.2,0.5,0.1,0.4,0.20833333333333331
40794,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.4,0.2,0.3,0.5,0.3,0.4,0.0
41353,0,1,0,0,0,1,0,1,1,0.3,0.6,0.2,0.4,0.2,0.2,0.5,0.6,0.4,0.2
41409,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.16808080808080808
41438,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.6,0.3,0.3,0.1,0.2,0.1,0.1
41534,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.3,0.2,0.3,0.5,0.3,0.4,0.5333333333333333
41554,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
41835,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
42043,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.3,0.2,0.2,0.1,0.2,0.1,0.325
42179,0,0,0,0,0,1,1,1,0,0.3,0.6,0.4,0.3,0.3,0.2,0.1,0.2,0.1,0.19583333333333333
42186,0,0,0,0,0,1,1,0,0,0.4,0.1,0.5,0.3,0.1,0.3,0.1,0.1,0.1,0.4333333333333333
42578,0,0,0,0,0,1,0,0,1,0.3,0.2,0.2,0.5,0.3,0.2,0.1,0.3,0.1,0.2
42629,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
42762,0,0,0,0,0,1,1,1,0,0.3,0.6,0.3,0.6,0.2,0.4,0.1,0.5,0.1,0.6
43011,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.4,0.22428571428571428
43035,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3416666666666667
43098,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
43242,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.04
43272,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
43276,0,0,0,0,0,1,0,0,0,0.3,0.6,0.2,0.3,0.3,0.3,0.5,0.2,0.4,0.14444444444444443
43520,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
43753,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
43793,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
43870,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1,0.2
44254,0,0,0,0,0,0,1,1,0,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.3433333333333334
44357,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2,0.4,0.3,0.3,0.5,0.2,0.4,0.0
44379,0,0,0,0,0,1,1,1,0,0.3,0.3,0.3,0.3,0.2,0.2,0.5,0.2,0.4,0.4
44960,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.3,0.3,0.2,0.3,0.2,0.4,0.05
44970,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
45287,0,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.3,0.2,0.2,0.5,0.4,0.4,0.3
45348,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.2,0.3,0.3,0.5,0.2,0.4,0.4
45452,0,0,0,0,0,1,1,1,0,0.3,0.5,0.4,0.4,0.3,0.2,0.4,0.2,0.4,0.2
45641,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.04
45961,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
46035,0,0,0,0,0,1,1,1,0,0.3,0.6,0.2,0.3,0.2,0.2,0.5,0.5,0.4,0.4
46206,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
46213,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
46680,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
46838,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.6,0.3,0.2,0.1,0.2,0.1,0.4083333333333334
46897,0,0,0,0,0,1,1,1,0,0.3,0.3,0.2,0.3,0.3,0.2,0.1,0.2,0.1,0.475
47090,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1,0.1
47439,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.3,0.2,0.2,0.5,0.3,0.4,0.8
47502,0,1,0,0,0,1,1,0,0,0.3,0.5,0.3,0.3,0.3,0.3,0.1,0.2,0.1,0.8
47511,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
47548,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.5,0.1,0.4,0.125
47723,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.3,0.2,0.4,0.2,0.4,0.1
47798,0,0,0,0,0,0,0,0,0,0.3,0.4,0.5,0.3,0.3,0.2,0.1,0.2,0.1,0.23333333333333334
47815,0,0,0,0,0,1,0,1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2681818181818182
100100,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.4
102800,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
103580,0,0,0,0,0,1,0,1,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.16666666666666666
103727,0,0,0,0,0,1,0,1,0,0.2,0.2,0.2,0.3,0.2,0.2,0.5,0.3,0.4,0.6
103846,0,0,0,0,0,0,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.029264705882352943
103863,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3416666666666667
104020,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
104030,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
104068,0,1,0,0,0,1,0,0,1,0.2,0.2,0.2,0.4,0.3,0.2,0.3,0.2,0.4,0.2
104214,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.3,0.1,0.2,0.3,0.1,0.3,0.0
104343,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.0
104511,0,0,0,0,0,1,1,0,0,0.3,0.3,0.5,0.3,0.2,0.3,0.5,0.3,0.4,0.8
104512,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.5,0.2,0.2,0.1,0.6,0.1,0.3
104516,0,1,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.5,0.1,0.4,0.325
104517,0,0,0,0,0,1,0,0,1,0.3,0.2,0.2,0.3,0.4,0.2,0.2,0.2,0.3,0.5
104518,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.4,0.2,0.1,0.1,0.4,0.16666666666666666
104527,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3416666666666667
104529,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.3,0.2,0.3,0.1,0.3,0.1,0.5
104531,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.4,0.2,0.2,0.2,0.4,0.8699999999999999
104532,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
104535,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.3,0.2,0.4,0.3,0.4,0.8
104536,0,0,0,0,0,1,1,0,1,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.4,0.5166666666666666
104537,0,0,0,0,0,1,1,0,1,0.4,0.1,0.2,0.6,0.1,0.3,0.1,0.1,0.1,0.4
104539,0,0,0,0,0,1,0,1,0,0.3,0.5,0.2,0.3,0.3,0.2,0.5,0.2,0.4,0.0
104540,0,1,0,0,0,1,1,0,0,0.3,0.2,0.3,0.5,0.3,0.3,0.1,0.2,0.1,0.5803751803751804
104543,0,0,0,0,0,1,0,0,1,0.2,0.2,0.3,0.5,0.2,0.2,0.2,0.4,0.3,0.4
104548,0,1,0,0,0,1,1,0,0,0.1,0.1,0.3,0.1,0.2,0.2,0.1,0.1,0.1,0.06666666666666667
104549,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.3,0.2,0.2,0.2,0.4,0.9
104550,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.8054054054054054
104555,0,1,0,0,0,1,1,0,0,0.3,0.3,0.5,0.3,0.2,0.4,0.1,0.3,0.1,0.4
104557,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.13169413919413916
104558,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.5,0.1,0.4,0.2733333333333333
104559,0,0,0,0,0,1,1,0,1,0.3,0.6,0.2,0.6,0.4,0.2,0.5,0.6,0.4,0.4
104561,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
104566,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
104567,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.58
104568,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
104571,0,0,0,0,0,1,1,0,1,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.3,0.8
104576,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
104579,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.2833333333333333
104580,0,1,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.4,0.2,0.2,0.2,0.3,0.3
104581,0,0,0,0,0,1,0,0,1,0.2,0.2,0.2,0.5,0.3,0.2,0.1,0.2,0.1,0.0
104588,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1,0.03333333333333333
104595,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.6,0.4,0.2,0.5,0.2,0.4,0.9666666666666666
104596,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.5,0.4,0.2,0.2,0.2,0.3,0.5
104599,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.2,0.2,0.4,0.5100147593951941
104600,0,0,0,0,0,1,1,0,0,0.2,0.2,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.0
104601,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
104604,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
104610,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.3,0.3,0.4,0.3,0.4,0.9
104614,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.45991787624140573
104621,0,0,0,0,0,1,1,1,0,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.2,0.4,0.1
104622,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.6,0.4,0.3,0.1,0.2,0.1,0.2
104623,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.4,0.4,0.2,0.1,0.2,0.1,0.23333333333333334
104626,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
104627,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.5,0.3,0.2,0.3,0.2,0.4,0.29333333333333333
104633,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.2,0.2,0.4,0.5100147593951941
104636,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.3,0.0
104640,0,0,0,1,0,1,1,0,0,0.2,0.2,0.3,0.5,0.3,0.3,0.5,0.2,0.4,0.3386363636363636
104641,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
104645,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1,0.1
104650,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.4,0.3,0.2,0.2,0.2,0.4,0.22000000000000003
104652,0,0,0,0,0,1,0,0,1,0.3,0.5,0.2,0.3,0.3,0.2,0.5,0.2,0.4,0.5
104661,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.3,0.2,0.4,0.21305555555555555
104662,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.6,0.4,0.2,0.5,0.2,0.4,0.7
104664,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1,0.8749885712664618
104670,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.2,0.1,0.2,0.2,0.1,0.3,0.0
104671,0,0,0,0,0,1,0,0,0,0.3,0.6,0.3,0.4,0.4,0.3,0.1,0.2,0.1,0.2
104674,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.3,0.2,0.4,0.3163492063492063
104677,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.3,0.3,0.3,0.2,0.4,0.4195238095238095
104681,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.4,0.0
104684,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
104685,0,0,0,0,0,0,0,0,0,0.3,0.6,0.4,0.2,0.2,0.2,0.5,0.3,0.4,0.2666666666666667
104689,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.4,0.34142857142857147
104693,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.0
104694,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.6,0.3,0.3,0.5,0.4,0.4,0.8
104695,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.4,0.2
104701,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,0.3,0.3,0.2,0.2,0.4,0.0
104702,0,0,0,0,0,1,0,0,1,0.3,0.3,0.4,0.4,0.3,0.2,0.2,0.2,0.3,0.2
104705,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
104706,0,0,0,0,0,1,1,0,0,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.3,0.3
104707,0,0,0,0,0,0,0,0,0,0.3,0.2,0.5,0.4,0.3,0.2,0.1,0.2,0.1,0.175
104709,0,0,0,1,0,1,1,1,0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.4,0.38
104711,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1,0.8749885712664618
104714,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
104715,0,0,0,1,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1,0.7555555555555555
104716,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,0.3,0.2,0.4,0.2,0.4,0.42000000000000004
